branch_id,category,total_revenue,transaction_count,avg_revenue_per_transaction,avg_price,avg_qty,latitude,longitude,district,peak_month,first_sale_date,last_sale_date,monthly_revenue,operational_days,daily_revenue,transactions_per_day,competitor_count,nearby_avg_revenue,district_avg_revenue,district_median_revenue,district_branch_count,district_avg_competition,district_encoded,category_encoded
2348,Breakfast and Egg Dishes,954030.0,35,27258.0,14784.0,1.6,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-10,2024-01-31,322674.14666666667,22,43365.0,1.5909090909090908,18,76532361.08812504,6988304894.122244,173600655.97777778,487,9.043121149897331,2,2
2348,Coffee,21021000.0,252,83416.66666666667,44916.666666666664,1.5555555555555556,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-05,2024-02-06,7109769.333333334,33,637000.0,7.636363636363637,15,585127563.4729384,6988304894.122244,173600655.97777778,487,9.043121149897331,2,5
2348,Fried Food,45294480.0,224,202207.5,54144.0625,2.46875,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-02,2024-02-06,15319599.68,36,1258180.0,6.222222222222222,12,108913533.87610362,6988304894.122244,173600655.97777778,487,9.043121149897331,2,7
2348,Japanese Food,1614858140.0,3500,461388.04,104070.46,2.372,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-01,2024-02-06,546180908.6844444,37,43644814.5945946,94.5945945945946,16,14857793399.076063,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
2348,Non-Food Items/ Event,3395700.0,84,40425.0,28875.0,1.25,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-06,2024-02-06,1148501.2,32,106115.625,2.625,25,572108326.4225359,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
2348,Seafood,202125.0,7,28875.0,28875.0,1.0,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-19,2024-01-19,68363.16666666667,1,202125.0,7.0,18,165548663.0190612,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
2348,Steaks and BBQ,18024160.0,161,111951.30434782608,51898.47826086957,1.608695652173913,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-01,2024-02-05,6096171.4488888895,36,500671.1111111111,4.472222222222222,21,2314430435.387297,6988304894.122244,173600655.97777778,487,9.043121149897331,2,14
2348,Tea and Beverages,315778732.5,2086,151380.02516778524,48383.48154362416,2.1241610738255035,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-01,2024-02-06,106803384.63666667,37,8534560.337837838,56.37837837837838,28,8373067295.873908,6988304894.122244,173600655.97777778,487,9.043121149897331,2,15
2348,Thai Food,20050800.0,154,130200.0,56962.5,1.6363636363636365,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-01,2024-02-06,6781626.133333334,37,541913.5135135135,4.162162162162162,19,1351937481.4690056,6988304894.122244,173600655.97777778,487,9.043121149897331,2,16
2349,Alcoholic Beverages,259686210.0,532,488131.9736842105,115625.52631578948,3.236842105263158,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-02,2024-02-03,87831647.02666667,33,7869279.090909091,16.12121212121212,22,665696446.439852,6988304894.122244,173600655.97777778,487,9.043121149897331,2,0
2349,Breakfast and Egg Dishes,396165.0,21,18865.0,11165.0,1.6666666666666667,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-02,2024-01-30,133991.80666666667,29,13660.862068965518,0.7241379310344828,18,76542843.44034725,6988304894.122244,173600655.97777778,487,9.043121149897331,2,2
2349,Coffee,21425250.0,154,139125.0,49875.0,1.7272727272727273,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-05,2024-02-03,7246495.666666667,30,714175.0,5.133333333333334,15,585118448.3840495,6988304894.122244,173600655.97777778,487,9.043121149897331,2,5
2349,Fried Food,36099525.0,126,286504.1666666667,67054.16666666667,3.0555555555555554,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-02,2024-02-03,12209661.566666666,33,1093925.0,3.8181818181818183,12,109172695.38554806,6988304894.122244,173600655.97777778,487,9.043121149897331,2,7
2349,Japanese Food,723930060.0,2023,357849.75778546714,93777.05882352941,2.2145328719723185,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-01,2024-02-03,244849233.62666667,34,21292060.588235293,59.5,16,14876626628.767174,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
2349,Non-Food Items/ Event,2263800.0,42,53900.0,30800.0,1.3333333333333333,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-09,2024-02-03,765667.4666666667,26,87069.23076923077,1.6153846153846154,25,572123639.7718692,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
2349,Seafood,404250.0,14,28875.0,28875.0,1.0,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-13,2024-01-20,136726.33333333334,8,50531.25,1.75,18,165544865.0653575,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
2349,Steaks and BBQ,6637785.0,105,63217.0,40887.0,1.2666666666666666,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-05,2024-02-03,2245046.3933333335,30,221259.5,3.5,21,2314613822.294704,6988304894.122244,173600655.97777778,487,9.043121149897331,2,14
2349,Tea and Beverages,218493660.0,1351,161727.35751295337,48477.51295336788,2.150259067357513,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-01,2024-02-03,73899411.22666667,34,6426284.117647059,39.73529411764706,28,8374242437.781408,6988304894.122244,173600655.97777778,487,9.043121149897331,2,15
2349,Thai Food,14035560.0,84,167090.0,65642.5,1.8333333333333333,-6.2215622,106.8330533,Kebayoran Baru,1,2024-01-05,2024-02-02,4747138.293333334,29,483984.8275862069,2.896551724137931,19,1352044559.776374,6988304894.122244,173600655.97777778,487,9.043121149897331,2,16
2451,Alcoholic Beverages,968195934.9954,406,2384719.0517128077,400354.032008867,3.541871921182266,-6.223605,106.8422432,Tebet,2,2024-01-01,2024-03-31,327465380.6806664,91,10639515.76918022,4.461538461538462,15,705951004.3028148,2891856590.3908925,48860803.11988889,250,8.348,8,0
2451,Bakery and Pastries,136625127.7522,150,910834.1850146668,322699.53468133335,2.066666666666667,-6.223605,106.8422432,Tebet,3,2024-01-01,2024-03-31,46209654.319744095,91,1501375.030243956,1.6483516483516483,6,1618910138.263875,2891856590.3908925,48860803.11988889,250,8.348,8,1
2451,Breakfast and Egg Dishes,791520318.1728,424,1866793.2032377357,380236.32244669815,2.8773584905660377,-6.223605,106.8422432,Tebet,3,2024-01-01,2024-03-31,267709760.94644478,91,8698025.474426374,4.65934065934066,11,190312486.5983253,2891856590.3908925,48860803.11988889,250,8.348,8,2
2451,Cakes and Desserts,504111304.7628,560,900198.7585049999,245241.0970667857,2.4214285714285713,-6.223605,106.8422432,Tebet,2,2024-01-01,2024-03-31,170501645.74421814,91,5539684.667723076,6.153846153846154,9,2551534264.535246,2891856590.3908925,48860803.11988889,250,8.348,8,3
2451,Coffee,442712471.0244,1386,319417.36726147187,86984.40705901876,2.121212121212121,-6.223605,106.8422432,Tebet,1,2024-01-01,2024-03-31,149735195.75536373,91,4864972.209059341,15.23076923076923,11,296481019.33205855,2891856590.3908925,48860803.11988889,250,8.348,8,5
2451,Comfort Food,1638166815.0853999,1188,1378928.295526431,317929.4727058922,2.5774410774410774,-6.223605,106.8422432,Tebet,1,2024-01-01,2024-03-31,554064420.5688841,91,18001833.13280659,13.054945054945055,10,410810164.3639672,2891856590.3908925,48860803.11988889,250,8.348,8,6
2451,Fried Food,70605305.8784,106,666087.7913056604,169508.40056037734,2.452830188679245,-6.223605,106.8422432,Tebet,1,2024-01-01,2024-03-29,23880283.454872176,89,793318.0435775281,1.1910112359550562,6,157704634.81844446,2891856590.3908925,48860803.11988889,250,8.348,8,7
2451,Non-Food Items/ Event,9706035.689199999,36,269612.10247777775,263167.0597222222,1.1111111111111112,-6.223605,106.8422432,Tebet,2,2024-01-06,2024-03-25,3282796.959769422,80,121325.44611499998,0.45,17,1990010011.6608686,2891856590.3908925,48860803.11988889,250,8.348,8,10
2451,Set Meals and Combos,137501457.5,34,4044160.5147058824,878009.4852941176,2.7058823529411766,-6.223605,106.8422432,Tebet,2,2024-02-03,2024-03-02,46506048.51444445,29,4741429.568965517,1.1724137931034482,11,1600241887.6610925,2891856590.3908925,48860803.11988889,250,8.348,8,12
2451,Snacks and Appetizers,97481047.823,122,799024.9821557377,285444.3126147541,2.1147540983606556,-6.223605,106.8422432,Tebet,2,2024-01-01,2024-03-29,32970256.61924578,89,1095292.6721685394,1.3707865168539326,9,81618753.79313701,2891856590.3908925,48860803.11988889,250,8.348,8,13
2451,Steaks and BBQ,2607489507.3622,1046,2492819.7967133843,466980.015017782,3.133843212237094,-6.223605,106.8422432,Tebet,1,2024-01-01,2024-03-31,881910895.6011707,91,28653730.850134064,11.494505494505495,14,6922192826.391828,2891856590.3908925,48860803.11988889,250,8.348,8,14
2451,Tea and Beverages,6504506610.7508,4818,1350042.883094811,232287.3521769614,3.4508094645080947,-6.223605,106.8422432,Tebet,1,2024-01-01,2024-03-31,2199968680.3472705,91,71478094.62363517,52.94505494505494,18,14091434186.158007,2891856590.3908925,48860803.11988889,250,8.348,8,15
2683,Breakfast and Egg Dishes,400000.0,4,100000.0,50000.0,2.0,-6.23577082,106.86017441,Tebet,1,2024-01-10,2024-02-28,135288.8888888889,50,8000.0,0.08,2,36755467.97333333,2891856590.3908925,48860803.11988889,250,8.348,8,2
2683,Cakes and Desserts,3928265.0,38,103375.3947368421,45619.60526315789,1.4736842105263157,-6.23577082,106.86017441,Tebet,3,2024-01-08,2024-03-25,1328626.5177777777,78,50362.3717948718,0.48717948717948717,1,243520.0,2891856590.3908925,48860803.11988889,250,8.348,8,3
2683,Coffee,69890480.0,568,123046.61971830986,40196.67253521127,1.573943661971831,-6.23577082,106.86017441,Tebet,1,2024-01-01,2024-03-31,23638513.45777778,91,768027.2527472527,6.241758241758242,1,423621151.8,2891856590.3908925,48860803.11988889,250,8.348,8,5
2683,Comfort Food,104277580.0,236,441854.1525423729,81833.00847457627,2.889830508474576,-6.23577082,106.86017441,Tebet,1,2024-01-01,2024-03-31,35268994.83555555,91,1145907.4725274725,2.5934065934065935,2,74764125.38,2891856590.3908925,48860803.11988889,250,8.348,8,6
2683,Fried Food,10339780.0,94,109997.65957446808,45337.55319148936,1.5957446808510638,-6.23577082,106.86017441,Tebet,1,2024-01-02,2024-03-31,3497143.368888889,90,114886.44444444444,1.0444444444444445,2,50163094.04888889,2891856590.3908925,48860803.11988889,250,8.348,8,7
2683,Indonesian Traditional Food,2556565.0,28,91305.89285714286,67486.96428571429,1.2142857142857142,-6.23577082,106.86017441,Tebet,1,2024-01-06,2024-03-21,864687.0955555555,76,33639.01315789474,0.3684210526315789,0,0.0,2891856590.3908925,48860803.11988889,250,8.348,8,8
2683,Japanese Food,14700840.0,76,193432.1052631579,67215.78947368421,2.0,-6.23577082,106.86017441,Tebet,2,2024-01-10,2024-03-30,4972150.773333333,81,181491.85185185185,0.9382716049382716,2,7747602.328888889,2891856590.3908925,48860803.11988889,250,8.348,8,9
2683,Non-Food Items/ Event,3261335.0,56,58238.125,16005.982142857143,2.0357142857142856,-6.23577082,106.86017441,Tebet,2,2024-01-01,2024-03-31,1103055.971111111,91,35838.846153846156,0.6153846153846154,1,57497.77777777778,2891856590.3908925,48860803.11988889,250,8.348,8,10
2683,Snacks and Appetizers,165550.0,10,16555.0,9460.0,1.6,-6.23577082,106.86017441,Tebet,1,2024-01-04,2024-03-31,55992.68888888889,88,1881.25,0.11363636363636363,1,1960336.0,2891856590.3908925,48860803.11988889,250,8.348,8,13
2683,Steaks and BBQ,2648800.0,50,52976.0,39259.0,1.16,-6.23577082,106.86017441,Tebet,2,2024-01-01,2024-03-21,895883.0222222223,81,32701.234567901236,0.6172839506172839,2,4165206.6666666665,2891856590.3908925,48860803.11988889,250,8.348,8,14
2683,Tea and Beverages,102737965.0,996,103150.5672690763,35197.18373493976,1.6646586345381527,-6.23577082,106.86017441,Tebet,1,2024-01-01,2024-03-31,34748262.82888889,91,1128988.6263736263,10.945054945054945,2,217939519.39111114,2891856590.3908925,48860803.11988889,250,8.348,8,15
2683,Thai Food,9223500.0,114,80907.8947368421,38171.929824561405,1.5964912280701755,-6.23577082,106.86017441,Tebet,1,2024-01-04,2024-03-31,3119592.666666667,88,104812.5,1.2954545454545454,2,20200041.49777778,2891856590.3908925,48860803.11988889,250,8.348,8,16
2737,Alcoholic Beverages,1681420972.0,1470,1143823.7904761904,232511.50476190477,2.8476190476190477,-6.28061761,106.79594195,Cilandak,2,2024-01-04,2024-03-31,568693937.6408889,88,19107056.5,16.704545454545453,4,8633474984.617779,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,0
2737,Breakfast and Egg Dishes,18294920.0,245,74673.14285714286,61880.45714285714,1.1142857142857143,-6.28061761,106.79594195,Cilandak,1,2024-01-05,2024-03-31,6187748.497777778,87,210286.4367816092,2.8160919540229883,4,4535584576.495,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,2
2737,Comfort Food,37019864.0,329,112522.3829787234,78485.10638297872,1.2127659574468086,-6.28061761,106.79594195,Cilandak,1,2024-01-03,2024-03-31,12520940.668444445,89,415953.52808988764,3.696629213483146,4,12781184645.182568,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,6
2737,Fried Food,3721872.0,28,132924.0,66462.0,1.5,-6.28061761,106.79594195,Cilandak,1,2024-01-15,2024-03-31,1258819.8186666667,77,48336.0,0.36363636363636365,4,1429226896.7122223,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,7
2737,Japanese Food,1295824740.0,5894,219854.89311163896,89696.49643705464,1.4691211401425177,-6.28061761,106.79594195,Cilandak,2,2024-01-03,2024-03-31,438276723.17333335,89,14559828.539325843,66.2247191011236,1,1975309.1893683556,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,9
2737,Non-Food Items/ Event,42813568.0,427,100265.96721311475,84974.16393442624,1.098360655737705,-6.28061761,106.79594195,Cilandak,2,2024-01-03,2024-03-30,14480500.110222222,88,486517.8181818182,4.8522727272727275,3,1308413794.074074,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,10
2737,Seafood,38862488.0,406,95720.41379310345,73007.58620689655,1.1379310344827587,-6.28061761,106.79594195,Cilandak,1,2024-01-04,2024-03-31,13144157.052444445,88,441619.1818181818,4.613636363636363,2,672393434.9001491,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,11
2737,Snacks and Appetizers,45529372.0,553,82331.59493670886,59148.303797468354,1.240506329113924,-6.28061761,106.79594195,Cilandak,3,2024-01-05,2024-03-31,15399045.374222223,87,523326.1149425287,6.35632183908046,2,904070656.7355556,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,13
2737,Steaks and BBQ,437524500.0,147,2976357.1428571427,173697.7142857143,3.8095238095238093,-6.28061761,106.79594195,Cilandak,2,2024-01-10,2024-03-31,147980508.66666666,82,5335664.634146341,1.7926829268292683,3,13650204729.82963,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,14
2737,Tea and Beverages,842422938.0,2534,332447.88397790055,78897.06629834254,2.273480662983425,-6.28061761,106.79594195,Cilandak,3,2024-01-03,2024-03-31,284926158.14133334,89,9465426.269662922,28.471910112359552,6,3829176086.472715,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,15
2737,Thai Food,8396556.0,126,66639.33333333333,51870.0,1.1666666666666667,-6.28061761,106.79594195,Cilandak,1,2024-01-07,2024-03-31,2839901.8293333333,85,98783.01176470588,1.4823529411764707,3,19324879927.75926,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,16
2797,Alcoholic Beverages,358684144.595,1057,339341.6694370861,91169.59874172186,2.205298013245033,-6.23578549,106.80731102,Kebayoran Baru,2,2024-01-07,2024-03-30,121314948.46079779,84,4270049.340416667,12.583333333333334,10,1843762228.1012847,6988304894.122244,173600655.97777778,487,9.043121149897331,2,0
2797,Bakery and Pastries,556692678.822,1981,281015.9913286219,72402.52263604241,2.5865724381625443,-6.23578549,106.80731102,Kebayoran Baru,2,2024-01-01,2024-03-31,188285834.9260187,91,6117501.965076923,21.76923076923077,6,3086083046.889681,6988304894.122244,173600655.97777778,487,9.043121149897331,2,1
2797,Breakfast and Egg Dishes,18672038893.2,1246,14985584.986516854,1738150.2680337077,2.9719101123595504,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-01,2024-03-31,6315298487.877867,91,205187240.58461538,13.692307692307692,8,133854022.95144495,6988304894.122244,173600655.97777778,487,9.043121149897331,2,2
2797,Cakes and Desserts,763883424.5699999,1197,638164.9328070175,273036.3216666667,1.7543859649122806,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-06,2024-03-31,258362349.37678665,86,8882365.401976744,13.918604651162791,8,653685617.9625833,6988304894.122244,173600655.97777778,487,9.043121149897331,2,3
2797,Chinese Food,86131227.084,546,157749.50015384617,57941.708666666666,1.8076923076923077,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-07,2024-03-31,29131495.027077336,85,1013308.5539294118,6.423529411764706,5,1407239678.034634,6988304894.122244,173600655.97777778,487,9.043121149897331,2,4
2797,Coffee,803628643.58,2891,277976.00953995157,110642.46188861986,1.900726392251816,-6.23578549,106.80731102,Kebayoran Baru,2,2024-01-07,2024-03-31,271805065.6730578,85,9454454.630352942,34.01176470588236,11,3818136354.0476213,6988304894.122244,173600655.97777778,487,9.043121149897331,2,5
2797,Comfort Food,653727835.6,1491,438449.25258215965,186973.23474178405,1.647887323943662,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-03,2024-03-31,221105281.28515556,89,7345256.579775281,16.752808988764045,8,3345567174.3829145,6988304894.122244,173600655.97777778,487,9.043121149897331,2,6
2797,Japanese Food,1540613986.8,1232,1250498.365909091,285557.11022727273,2.352272727272727,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-06,2024-03-31,521069886.20213336,86,17914116.125581395,14.325581395348838,7,330350946.4244823,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
2797,Non-Food Items/ Event,570440793.9412,749,761603.1961831776,297791.4114560748,2.074766355140187,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-12,2024-03-31,192935752.97300142,80,7130509.924265,9.3625,10,385607682.40862006,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
2797,Seafood,464318908.585,1274,364457.54206043953,255699.0537362637,1.2857142857142858,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-03,2024-03-31,157042973.08141556,89,5217066.388595506,14.314606741573034,8,1367157784.094369,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
2797,Set Meals and Combos,14472631217.8,378,38287384.17407407,1383876.0148148148,10.037037037037036,-6.23578549,106.80731102,Kebayoran Baru,3,2024-02-28,2024-03-31,4894965491.887022,33,438564582.3575757,11.454545454545455,8,4452342182.320944,6988304894.122244,173600655.97777778,487,9.043121149897331,2,12
2797,Snacks and Appetizers,363373126.90000004,427,850990.9295081968,155214.86393442622,2.6885245901639343,-6.23578549,106.80731102,Kebayoran Baru,3,2024-01-08,2024-03-31,122900866.47595558,84,4325870.558333334,5.083333333333333,9,156578413.0542269,6988304894.122244,173600655.97777778,487,9.043121149897331,2,13
